dia,hora,datetime,demanda_real,demanda_prevista_ree,demanda_prevista_modelo
2023-11-05,9,2023-11-05 09:00:00,21868.75,22300.083333333332,
2023-11-05,10,2023-11-05 10:00:00,22565.166666666668,23370.166666666668,
2023-11-05,11,2023-11-05 11:00:00,22894.0,23235.75,
2023-11-05,12,2023-11-05 12:00:00,22938.166666666668,23130.333333333332,
2023-11-05,13,2023-11-05 13:00:00,23629.916666666668,23703.416666666668,
2023-11-05,14,2023-11-05 14:00:00,24031.75,23958.0,
2023-11-05,15,2023-11-05 15:00:00,23335.666666666668,23152.25,
2023-11-05,16,2023-11-05 16:00:00,23519.5,22883.416666666668,
2023-11-05,17,2023-11-05 17:00:00,24801.916666666668,23874.5,
2023-11-05,18,2023-11-05 18:00:00,26785.0,26334.083333333332,
2023-11-05,19,2023-11-05 19:00:00,28093.583333333332,28227.583333333332,
2023-11-05,20,2023-11-05 20:00:00,29155.25,29217.0,
2023-11-05,21,2023-11-05 21:00:00,28786.583333333332,28462.75,
2023-11-05,22,2023-11-05 22:00:00,26898.666666666668,26916.833333333332,
2023-11-05,23,2023-11-05 23:00:00,24861.0,24975.666666666668,
2023-11-06,0,2023-11-06 00:00:00,23073.416666666668,23158.666666666668,
2023-11-06,1,2023-11-06 01:00:00,21778.0,21697.916666666668,
2023-11-06,2,2023-11-06 02:00:00,21126.916666666668,20824.083333333332,
2023-11-06,3,2023-11-06 03:00:00,20784.166666666668,20552.416666666668,
2023-11-06,4,2023-11-06 04:00:00,20819.666666666668,20791.833333333332,
2023-11-06,5,2023-11-06 05:00:00,21578.916666666668,21516.833333333332,
2023-11-06,6,2023-11-06 06:00:00,24755.416666666668,24492.166666666668,
2023-11-06,7,2023-11-06 07:00:00,28839.0,28627.25,
2023-11-06,8,2023-11-06 08:00:00,30427.083333333332,30733.583333333332,
2023-11-06,9,2023-11-06 09:00:00,30116.916666666668,30984.25,
2023-11-06,10,2023-11-06 10:00:00,29376.916666666668,29951.666666666668,
2023-11-06,11,2023-11-06 11:00:00,28954.75,29353.833333333332,
2023-11-06,12,2023-11-06 12:00:00,29042.75,28958.0,
2023-11-06,13,2023-11-06 13:00:00,29281.666666666668,29014.166666666668,
2023-11-06,14,2023-11-06 14:00:00,29388.25,29147.333333333332,
2023-11-06,15,2023-11-06 15:00:00,29384.833333333332,29088.166666666668,
2023-11-06,16,2023-11-06 16:00:00,29831.833333333332,29620.916666666668,
2023-11-06,17,2023-11-06 17:00:00,30874.75,30769.5,
2023-11-06,18,2023-11-06 18:00:00,32345.166666666668,32284.916666666668,
2023-11-06,19,2023-11-06 19:00:00,33281.833333333336,33367.916666666664,
2023-11-06,20,2023-11-06 20:00:00,33963.583333333336,34603.5,
2023-11-06,21,2023-11-06 21:00:00,32953.5,32876.25,
2023-11-06,22,2023-11-06 22:00:00,30028.166666666668,29789.75,
2023-11-06,23,2023-11-06 23:00:00,27168.333333333332,27060.833333333332,
2023-11-07,0,2023-11-07 00:00:00,25137.75,25058.5,
2023-11-07,1,2023-11-07 01:00:00,23742.916666666668,23704.75,
2023-11-07,2,2023-11-07 02:00:00,22833.583333333332,22852.0,
2023-11-07,3,2023-11-07 03:00:00,22362.333333333332,22485.5,
2023-11-07,4,2023-11-07 04:00:00,22377.333333333332,22380.333333333332,
2023-11-07,5,2023-11-07 05:00:00,23111.333333333332,22899.333333333332,
2023-11-07,6,2023-11-07 06:00:00,25842.5,25651.916666666668,
2023-11-07,7,2023-11-07 07:00:00,29700.25,29678.166666666668,
2023-11-07,8,2023-11-07 08:00:00,31204.0,31265.25,
2023-11-07,9,2023-11-07 09:00:00,30820.75,31178.75,
2023-11-07,10,2023-11-07 10:00:00,29856.583333333332,30675.75,
2023-11-07,11,2023-11-07 11:00:00,29419.25,29909.083333333332,
2023-11-07,12,2023-11-07 12:00:00,29153.833333333332,29361.916666666668,
2023-11-07,13,2023-11-07 13:00:00,29874.166666666668,29527.25,
2023-11-07,14,2023-11-07 14:00:00,30044.5,29078.5,
2023-11-07,15,2023-11-07 15:00:00,29887.25,29694.583333333332,
2023-11-07,16,2023-11-07 16:00:00,30210.166666666668,30182.333333333332,
2023-11-07,17,2023-11-07 17:00:00,31297.75,31354.25,
2023-11-07,18,2023-11-07 18:00:00,32949.166666666664,32810.416666666664,
2023-11-07,19,2023-11-07 19:00:00,34004.916666666664,33791.25,
2023-11-07,20,2023-11-07 20:00:00,34694.0,34805.5,
2023-11-07,21,2023-11-07 21:00:00,33813.5,33338.083333333336,
2023-11-07,22,2023-11-07 22:00:00,30717.166666666668,30499.75,
2023-11-07,23,2023-11-07 23:00:00,27742.666666666668,27947.916666666668,
2023-11-08,0,2023-11-08 00:00:00,25713.166666666668,25645.916666666668,
2023-11-08,1,2023-11-08 01:00:00,24072.25,24096.333333333332,
2023-11-08,2,2023-11-08 02:00:00,23225.0,23178.75,
2023-11-08,3,2023-11-08 03:00:00,22774.416666666668,22712.583333333332,
2023-11-08,4,2023-11-08 04:00:00,22775.666666666668,22683.75,
2023-11-08,5,2023-11-08 05:00:00,23346.166666666668,23283.916666666668,
2023-11-08,6,2023-11-08 06:00:00,26346.916666666668,25883.25,
2023-11-08,7,2023-11-08 07:00:00,30145.25,30031.0,
2023-11-08,8,2023-11-08 08:00:00,31776.833333333332,32030.916666666668,
2023-11-08,9,2023-11-08 09:00:00,31980.916666666668,31456.416666666668,
2023-11-08,10,2023-11-08 10:00:00,31271.5,30919.083333333332,
2023-11-08,11,2023-11-08 11:00:00,30656.0,30916.75,
2023-11-08,12,2023-11-08 12:00:00,30292.25,30669.166666666668,
2023-11-08,13,2023-11-08 13:00:00,30897.25,30382.916666666668,
2023-11-08,14,2023-11-08 14:00:00,30880.833333333332,30304.166666666668,
2023-11-08,15,2023-11-08 15:00:00,30729.75,29869.833333333332,
2023-11-08,16,2023-11-08 16:00:00,31004.416666666668,30636.0,
2023-11-08,17,2023-11-08 17:00:00,32008.5,31813.75,
2023-11-08,18,2023-11-08 18:00:00,33620.833333333336,33590.583333333336,
2023-11-08,19,2023-11-08 19:00:00,34383.166666666664,34665.833333333336,
2023-11-08,20,2023-11-08 20:00:00,35106.166666666664,35210.75,
2023-11-08,21,2023-11-08 21:00:00,34037.416666666664,33588.666666666664,
2023-11-08,22,2023-11-08 22:00:00,30973.666666666668,30674.833333333332,
2023-11-08,23,2023-11-08 23:00:00,27967.416666666668,27982.916666666668,
2023-11-09,0,2023-11-09 00:00:00,26037.75,25903.833333333332,
2023-11-09,1,2023-11-09 01:00:00,24578.5,24321.083333333332,
2023-11-09,2,2023-11-09 02:00:00,23586.666666666668,23380.833333333332,
2023-11-09,3,2023-11-09 03:00:00,23098.916666666668,22942.916666666668,
2023-11-09,4,2023-11-09 04:00:00,22927.25,22833.833333333332,
2023-11-09,5,2023-11-09 05:00:00,23460.583333333332,23364.25,
2023-11-09,6,2023-11-09 06:00:00,26028.916666666668,25768.083333333332,
2023-11-09,7,2023-11-09 07:00:00,29540.833333333332,29347.416666666668,
2023-11-09,8,2023-11-09 08:00:00,31062.75,30518.916666666668,
2023-11-09,9,2023-11-09 09:00:00,31126.833333333332,30873.916666666668,
2023-11-09,10,2023-11-09 10:00:00,30834.25,30627.416666666668,
2023-11-09,11,2023-11-09 11:00:00,30517.583333333332,30320.0,
2023-11-09,12,2023-11-09 12:00:00,30246.583333333332,30185.25,
2023-11-09,13,2023-11-09 13:00:00,30257.666666666668,30517.25,
2023-11-09,14,2023-11-09 14:00:00,29965.75,30263.333333333332,
2023-11-09,15,2023-11-09 15:00:00,29665.75,29637.666666666668,
2023-11-09,16,2023-11-09 16:00:00,30232.166666666668,29622.5,
2023-11-09,17,2023-11-09 17:00:00,31275.083333333332,30702.75,
2023-11-09,18,2023-11-09 18:00:00,33098.833333333336,32760.083333333332,
2023-11-09,19,2023-11-09 19:00:00,34067.083333333336,33772.833333333336,
2023-11-09,20,2023-11-09 20:00:00,34513.0,34629.916666666664,
2023-11-09,21,2023-11-09 21:00:00,33462.75,33407.333333333336,
2023-11-09,22,2023-11-09 22:00:00,30607.0,30488.166666666668,
2023-11-09,23,2023-11-09 23:00:00,27575.25,27750.416666666668,
2023-11-10,0,2023-11-10 00:00:00,25929.583333333332,25780.083333333332,
2023-11-10,1,2023-11-10 01:00:00,24425.75,24228.5,
2023-11-10,2,2023-11-10 02:00:00,23294.25,23401.5,
2023-11-10,3,2023-11-10 03:00:00,22781.5,22934.833333333332,
2023-11-10,4,2023-11-10 04:00:00,22788.333333333332,22725.0,
2023-11-10,5,2023-11-10 05:00:00,23310.25,23241.25,
2023-11-10,6,2023-11-10 06:00:00,26208.916666666668,25956.5,
2023-11-10,7,2023-11-10 07:00:00,30118.333333333332,29610.583333333332,
2023-11-10,8,2023-11-10 08:00:00,31575.5,31310.666666666668,
2023-11-10,9,2023-11-10 09:00:00,31012.5,31643.916666666668,
2023-11-10,10,2023-11-10 10:00:00,30321.416666666668,30843.916666666668,
2023-11-10,11,2023-11-10 11:00:00,30127.166666666668,30328.0,
2023-11-10,12,2023-11-10 12:00:00,30049.583333333332,30089.916666666668,
2023-11-10,13,2023-11-10 13:00:00,30402.333333333332,30097.25,
2023-11-10,14,2023-11-10 14:00:00,30341.25,29848.416666666668,
2023-11-10,15,2023-11-10 15:00:00,30069.416666666668,29789.75,
2023-11-10,16,2023-11-10 16:00:00,30236.416666666668,30183.583333333332,
2023-11-10,17,2023-11-10 17:00:00,31152.583333333332,31397.416666666668,
2023-11-10,18,2023-11-10 18:00:00,32621.333333333332,32888.666666666664,
2023-11-10,19,2023-11-10 19:00:00,33291.0,33631.666666666664,
2023-11-10,20,2023-11-10 20:00:00,33394.916666666664,33810.5,
2023-11-10,21,2023-11-10 21:00:00,32424.25,32304.583333333332,
2023-11-10,22,2023-11-10 22:00:00,29585.0,29642.75,
2023-11-10,23,2023-11-10 23:00:00,27167.25,27062.5,
2023-11-11,0,2023-11-11 00:00:00,25607.166666666668,25660.25,
2023-11-11,1,2023-11-11 01:00:00,24226.75,24049.5,
2023-11-11,2,2023-11-11 02:00:00,23002.333333333332,22709.333333333332,
2023-11-11,3,2023-11-11 03:00:00,22456.5,22193.833333333332,
2023-11-11,4,2023-11-11 04:00:00,21973.083333333332,21917.75,
2023-11-11,5,2023-11-11 05:00:00,21708.666666666668,21856.333333333332,
2023-11-11,6,2023-11-11 06:00:00,22421.25,22562.25,
2023-11-11,7,2023-11-11 07:00:00,23613.5,23777.083333333332,
2023-11-11,8,2023-11-11 08:00:00,24800.666666666668,24472.25,
2023-11-11,9,2023-11-11 09:00:00,26382.416666666668,25846.5,
2023-11-11,10,2023-11-11 10:00:00,27241.666666666668,26734.916666666668,
2023-11-11,11,2023-11-11 11:00:00,27088.25,26942.416666666668,
2023-11-11,12,2023-11-11 12:00:00,26812.916666666668,26859.416666666668,
2023-11-11,13,2023-11-11 13:00:00,27153.416666666668,27101.416666666668,
2023-11-11,14,2023-11-11 14:00:00,27128.333333333332,26863.25,
2023-11-11,15,2023-11-11 15:00:00,26161.083333333332,26004.25,
2023-11-11,16,2023-11-11 16:00:00,25927.166666666668,25949.416666666668,
2023-11-11,17,2023-11-11 17:00:00,26548.583333333332,26582.25,
2023-11-11,18,2023-11-11 18:00:00,28390.25,28248.0,
2023-11-11,19,2023-11-11 19:00:00,29105.75,29201.25,
2023-11-11,20,2023-11-11 20:00:00,29324.416666666668,29626.916666666668,
2023-11-11,21,2023-11-11 21:00:00,28989.333333333332,28948.083333333332,
2023-11-11,22,2023-11-11 22:00:00,26834.75,27199.083333333332,
2023-11-11,23,2023-11-11 23:00:00,24813.916666666668,25103.583333333332,
2023-11-12,0,2023-11-12 00:00:00,23250.0,23327.75,
2023-11-12,1,2023-11-12 01:00:00,21805.0,21819.0,
2023-11-12,2,2023-11-12 02:00:00,20641.833333333332,20697.75,
2023-11-12,3,2023-11-12 03:00:00,20013.833333333332,20163.25,
2023-11-12,4,2023-11-12 04:00:00,19782.416666666668,19683.916666666668,
2023-11-12,5,2023-11-12 05:00:00,19770.083333333332,19623.833333333332,
2023-11-12,6,2023-11-12 06:00:00,20215.166666666668,20255.833333333332,
2023-11-12,7,2023-11-12 07:00:00,20853.916666666668,20853.916666666668,
2023-11-12,8,2023-11-12 08:00:00,21279.166666666668,21101.25,
2023-11-12,9,2023-11-12 09:00:00,22550.666666666668,22165.416666666668,
2023-11-12,10,2023-11-12 10:00:00,23412.166666666668,23128.166666666668,
2023-11-12,11,2023-11-12 11:00:00,23424.916666666668,23671.583333333332,
2023-11-12,12,2023-11-12 12:00:00,23319.25,23717.416666666668,
2023-11-12,13,2023-11-12 13:00:00,23909.083333333332,24098.5,
2023-11-12,14,2023-11-12 14:00:00,24384.666666666668,24446.166666666668,
2023-11-12,15,2023-11-12 15:00:00,23704.083333333332,23511.75,
2023-11-12,16,2023-11-12 16:00:00,23500.0,23421.833333333332,
2023-11-12,17,2023-11-12 17:00:00,24698.5,24462.583333333332,
2023-11-12,18,2023-11-12 18:00:00,26832.083333333332,26356.0,
2023-11-12,19,2023-11-12 19:00:00,28024.5,27873.083333333332,
2023-11-12,20,2023-11-12 20:00:00,28872.75,28726.583333333332,
2023-11-12,21,2023-11-12 21:00:00,28577.083333333332,28747.416666666668,
2023-11-12,22,2023-11-12 22:00:00,26737.333333333332,27053.583333333332,
2023-11-12,23,2023-11-12 23:00:00,24618.0,24873.5,
2023-11-13,0,2023-11-13 00:00:00,22940.75,22829.5,
2023-11-13,1,2023-11-13 01:00:00,21722.416666666668,21604.5,
2023-11-13,2,2023-11-13 02:00:00,20953.333333333332,20884.833333333332,
2023-11-13,3,2023-11-13 03:00:00,20588.583333333332,20553.833333333332,
2023-11-13,4,2023-11-13 04:00:00,20669.5,20693.833333333332,
2023-11-13,5,2023-11-13 05:00:00,21561.416666666668,21438.083333333332,
2023-11-13,6,2023-11-13 06:00:00,24713.916666666668,24391.166666666668,
2023-11-13,7,2023-11-13 07:00:00,28603.583333333332,28549.166666666668,
2023-11-13,8,2023-11-13 08:00:00,30042.5,30516.916666666668,
2023-11-13,9,2023-11-13 09:00:00,30029.25,30255.083333333332,
2023-11-13,10,2023-11-13 10:00:00,29525.666666666668,29605.916666666668,
2023-11-13,11,2023-11-13 11:00:00,29282.666666666668,29077.083333333332,
2023-11-13,12,2023-11-13 12:00:00,29311.666666666668,28980.25,
2023-11-13,13,2023-11-13 13:00:00,29617.0,29452.916666666668,
2023-11-13,14,2023-11-13 14:00:00,29682.25,29651.25,
2023-11-13,15,2023-11-13 15:00:00,29546.666666666668,29389.5,
2023-11-13,16,2023-11-13 16:00:00,29842.333333333332,29714.0,
2023-11-13,17,2023-11-13 17:00:00,30934.5,30835.083333333332,
2023-11-13,18,2023-11-13 18:00:00,32429.5,32465.75,
2023-11-13,19,2023-11-13 19:00:00,33213.75,33185.916666666664,
2023-11-13,20,2023-11-13 20:00:00,33714.583333333336,33413.416666666664,
2023-11-13,21,2023-11-13 21:00:00,32756.083333333332,32463.416666666668,
2023-11-13,22,2023-11-13 22:00:00,29598.25,29329.666666666668,
2023-11-13,23,2023-11-13 23:00:00,26789.5,26564.916666666668,
2023-11-14,0,2023-11-14 00:00:00,25008.916666666668,24902.583333333332,
2023-11-14,1,2023-11-14 01:00:00,23674.333333333332,23611.083333333332,
2023-11-14,2,2023-11-14 02:00:00,22773.5,22760.0,
2023-11-14,3,2023-11-14 03:00:00,22264.333333333332,22369.5,
2023-11-14,4,2023-11-14 04:00:00,22185.75,22355.0,
2023-11-14,5,2023-11-14 05:00:00,22861.916666666668,22897.416666666668,
2023-11-14,6,2023-11-14 06:00:00,25428.833333333332,25487.916666666668,
2023-11-14,7,2023-11-14 07:00:00,29351.666666666668,29194.666666666668,
2023-11-14,8,2023-11-14 08:00:00,30664.0,30201.25,
2023-11-14,9,2023-11-14 09:00:00,30316.166666666668,30516.166666666668,
2023-11-14,10,2023-11-14 10:00:00,29758.083333333332,29801.25,
2023-11-14,11,2023-11-14 11:00:00,29390.083333333332,29300.333333333332,
2023-11-14,12,2023-11-14 12:00:00,29348.583333333332,29503.666666666668,
2023-11-14,13,2023-11-14 13:00:00,29727.5,29772.083333333332,
2023-11-14,14,2023-11-14 14:00:00,29466.833333333332,29668.083333333332,
2023-11-14,15,2023-11-14 15:00:00,29343.833333333332,29538.5,
2023-11-14,16,2023-11-14 16:00:00,29691.833333333332,29497.25,
2023-11-14,17,2023-11-14 17:00:00,30512.333333333332,30691.166666666668,
2023-11-14,18,2023-11-14 18:00:00,32072.25,32450.75,
2023-11-14,19,2023-11-14 19:00:00,32828.166666666664,32842.416666666664,
2023-11-14,20,2023-11-14 20:00:00,33428.916666666664,33536.166666666664,
2023-11-14,21,2023-11-14 21:00:00,32482.666666666668,32282.166666666668,
2023-11-14,22,2023-11-14 22:00:00,29274.333333333332,29355.916666666668,
2023-11-14,23,2023-11-14 23:00:00,26674.0,26741.25,
2023-11-15,0,2023-11-15 00:00:00,24987.583333333332,24855.0,
2023-11-15,1,2023-11-15 01:00:00,23617.5,23505.5,
2023-11-15,2,2023-11-15 02:00:00,22773.083333333332,22659.25,
2023-11-15,3,2023-11-15 03:00:00,22421.583333333332,22237.666666666668,
2023-11-15,4,2023-11-15 04:00:00,22336.583333333332,22250.333333333332,
2023-11-15,5,2023-11-15 05:00:00,22782.166666666668,22853.833333333332,
2023-11-15,6,2023-11-15 06:00:00,25249.083333333332,25471.833333333332,
2023-11-15,7,2023-11-15 07:00:00,29107.166666666668,29104.5,
2023-11-15,8,2023-11-15 08:00:00,30597.666666666668,30370.416666666668,
2023-11-15,9,2023-11-15 09:00:00,30535.583333333332,30115.25,
2023-11-15,10,2023-11-15 10:00:00,30278.333333333332,29811.583333333332,
2023-11-15,11,2023-11-15 11:00:00,30115.25,29604.0,
2023-11-15,12,2023-11-15 12:00:00,30067.75,29773.666666666668,
2023-11-15,13,2023-11-15 13:00:00,30334.416666666668,30257.083333333332,
2023-11-15,14,2023-11-15 14:00:00,30171.75,30064.0,
2023-11-15,15,2023-11-15 15:00:00,30013.583333333332,29655.333333333332,
2023-11-15,16,2023-11-15 16:00:00,30270.416666666668,30124.916666666668,
2023-11-15,17,2023-11-15 17:00:00,31294.083333333332,31139.416666666668,
2023-11-15,18,2023-11-15 18:00:00,32881.166666666664,32940.666666666664,
2023-11-15,19,2023-11-15 19:00:00,33740.833333333336,33839.166666666664,
2023-11-15,20,2023-11-15 20:00:00,33943.0,33979.25,
2023-11-15,21,2023-11-15 21:00:00,32735.0,32717.416666666668,
2023-11-15,22,2023-11-15 22:00:00,29826.166666666668,29440.333333333332,
2023-11-15,23,2023-11-15 23:00:00,27349.583333333332,26865.75,
2023-11-16,0,2023-11-16 00:00:00,25754.916666666668,25320.416666666668,
2023-11-16,1,2023-11-16 01:00:00,24213.5,24006.75,
2023-11-16,2,2023-11-16 02:00:00,23285.083333333332,23128.75,
2023-11-16,3,2023-11-16 03:00:00,22963.0,22698.333333333332,
2023-11-16,4,2023-11-16 04:00:00,22898.833333333332,22765.833333333332,
2023-11-16,5,2023-11-16 05:00:00,23531.0,23314.416666666668,
2023-11-16,6,2023-11-16 06:00:00,25943.166666666668,25961.083333333332,
2023-11-16,7,2023-11-16 07:00:00,29532.25,29911.75,
2023-11-16,8,2023-11-16 08:00:00,30777.75,31207.583333333332,
2023-11-16,9,2023-11-16 09:00:00,31128.833333333332,30933.75,
2023-11-16,10,2023-11-16 10:00:00,30728.333333333332,30341.75,
2023-11-16,11,2023-11-16 11:00:00,30417.5,30486.75,
2023-11-16,12,2023-11-16 12:00:00,30443.416666666668,30338.916666666668,
2023-11-16,13,2023-11-16 13:00:00,30720.583333333332,30400.916666666668,
2023-11-16,14,2023-11-16 14:00:00,30466.5,30471.416666666668,
2023-11-16,15,2023-11-16 15:00:00,29904.666666666668,30208.083333333332,
2023-11-16,16,2023-11-16 16:00:00,29988.833333333332,30534.5,
2023-11-16,17,2023-11-16 17:00:00,30536.166666666668,31162.25,
2023-11-16,18,2023-11-16 18:00:00,32373.666666666668,32599.333333333332,
2023-11-16,19,2023-11-16 19:00:00,33189.416666666664,33057.0,
2023-11-16,20,2023-11-16 20:00:00,33465.75,33492.75,
2023-11-16,21,2023-11-16 21:00:00,32483.916666666668,32331.75,
2023-11-16,22,2023-11-16 22:00:00,29616.916666666668,29484.916666666668,
2023-11-16,23,2023-11-16 23:00:00,26955.0,27003.416666666668,
2023-11-17,0,2023-11-17 00:00:00,25259.916666666668,25371.083333333332,
2023-11-17,1,2023-11-17 01:00:00,24066.083333333332,24033.083333333332,
2023-11-17,2,2023-11-17 02:00:00,22952.166666666668,23056.0,
2023-11-17,3,2023-11-17 03:00:00,22551.25,22689.25,
2023-11-17,4,2023-11-17 04:00:00,22557.916666666668,22489.333333333332,
2023-11-17,5,2023-11-17 05:00:00,22961.25,23067.916666666668,
2023-11-17,6,2023-11-17 06:00:00,25609.166666666668,25613.083333333332,
2023-11-17,7,2023-11-17 07:00:00,29246.25,29148.833333333332,
2023-11-17,8,2023-11-17 08:00:00,30756.25,30408.75,
2023-11-17,9,2023-11-17 09:00:00,30822.5,30398.25,
2023-11-17,10,2023-11-17 10:00:00,30476.083333333332,30235.583333333332,
2023-11-17,11,2023-11-17 11:00:00,29803.083333333332,29941.166666666668,
2023-11-17,12,2023-11-17 12:00:00,29746.166666666668,29997.583333333332,
2023-11-17,13,2023-11-17 13:00:00,29673.0,29767.833333333332,
2023-11-17,14,2023-11-17 14:00:00,29314.0,29628.083333333332,
2023-11-17,15,2023-11-17 15:00:00,29094.916666666668,28778.5,
2023-11-17,16,2023-11-17 16:00:00,29471.75,28838.583333333332,
2023-11-17,17,2023-11-17 17:00:00,30457.916666666668,29963.0,
2023-11-17,18,2023-11-17 18:00:00,31981.25,32106.833333333332,
2023-11-17,19,2023-11-17 19:00:00,32498.083333333332,32832.166666666664,
2023-11-17,20,2023-11-17 20:00:00,32454.666666666668,32643.083333333332,
2023-11-17,21,2023-11-17 21:00:00,31490.333333333332,31543.083333333332,
2023-11-17,22,2023-11-17 22:00:00,28895.75,28786.166666666668,
2023-11-17,23,2023-11-17 23:00:00,26532.75,26548.583333333332,
2023-11-18,0,2023-11-18 00:00:00,25111.333333333332,25293.416666666668,
2023-11-18,1,2023-11-18 01:00:00,23781.583333333332,23774.0,
2023-11-18,2,2023-11-18 02:00:00,22786.916666666668,22570.166666666668,
2023-11-18,3,2023-11-18 03:00:00,22085.166666666668,22007.75,
2023-11-18,4,2023-11-18 04:00:00,21502.083333333332,21873.25,
2023-11-18,5,2023-11-18 05:00:00,21518.583333333332,21689.166666666668,
2023-11-18,6,2023-11-18 06:00:00,22138.083333333332,22075.666666666668,
2023-11-18,7,2023-11-18 07:00:00,23541.0,23320.5,
2023-11-18,8,2023-11-18 08:00:00,24427.583333333332,24087.583333333332,
2023-11-18,9,2023-11-18 09:00:00,25775.416666666668,26053.166666666668,
2023-11-18,10,2023-11-18 10:00:00,26085.333333333332,26415.833333333332,
2023-11-18,11,2023-11-18 11:00:00,25899.166666666668,26090.583333333332,
2023-11-18,12,2023-11-18 12:00:00,25696.583333333332,25468.25,
2023-11-18,13,2023-11-18 13:00:00,25825.25,25926.0,
2023-11-18,14,2023-11-18 14:00:00,25802.583333333332,26104.75,
2023-11-18,15,2023-11-18 15:00:00,25492.833333333332,25062.25,
2023-11-18,16,2023-11-18 16:00:00,25363.5,24919.916666666668,
2023-11-18,17,2023-11-18 17:00:00,25974.166666666668,26165.416666666668,
2023-11-18,18,2023-11-18 18:00:00,27624.333333333332,27931.25,
2023-11-18,19,2023-11-18 19:00:00,28325.583333333332,28554.333333333332,
2023-11-18,20,2023-11-18 20:00:00,28681.833333333332,28652.416666666668,
2023-11-18,21,2023-11-18 21:00:00,28342.083333333332,28480.083333333332,
2023-11-18,22,2023-11-18 22:00:00,26367.25,26720.166666666668,
2023-11-18,23,2023-11-18 23:00:00,24463.666666666668,24703.666666666668,
2023-11-19,0,2023-11-19 00:00:00,22760.666666666668,23214.666666666668,
2023-11-19,1,2023-11-19 01:00:00,21451.75,21812.333333333332,
2023-11-19,2,2023-11-19 02:00:00,20323.083333333332,20548.5,
2023-11-19,3,2023-11-19 03:00:00,19864.5,19984.25,
2023-11-19,4,2023-11-19 04:00:00,19531.666666666668,19504.583333333332,
2023-11-19,5,2023-11-19 05:00:00,19571.416666666668,19545.083333333332,
2023-11-19,6,2023-11-19 06:00:00,19955.666666666668,20148.416666666668,
2023-11-19,7,2023-11-19 07:00:00,20779.75,20826.416666666668,
2023-11-19,8,2023-11-19 08:00:00,21189.25,21002.166666666668,
2023-11-19,9,2023-11-19 09:00:00,22374.416666666668,22203.083333333332,
2023-11-19,10,2023-11-19 10:00:00,23076.666666666668,23114.5,
2023-11-19,11,2023-11-19 11:00:00,23262.833333333332,23273.75,
2023-11-19,12,2023-11-19 12:00:00,23171.333333333332,23138.333333333332,
2023-11-19,13,2023-11-19 13:00:00,23636.5,23827.75,
2023-11-19,14,2023-11-19 14:00:00,23879.416666666668,24079.416666666668,
2023-11-19,15,2023-11-19 15:00:00,23245.833333333332,23411.333333333332,
2023-11-19,16,2023-11-19 16:00:00,23295.666666666668,23265.25,
2023-11-19,17,2023-11-19 17:00:00,24268.0,24005.5,
2023-11-19,18,2023-11-19 18:00:00,26613.666666666668,26281.833333333332,
2023-11-19,19,2023-11-19 19:00:00,27703.916666666668,27506.666666666668,
2023-11-19,20,2023-11-19 20:00:00,28516.5,28554.0,
2023-11-19,21,2023-11-19 21:00:00,28259.25,28471.75,
2023-11-19,22,2023-11-19 22:00:00,26592.166666666668,26774.333333333332,
2023-11-19,23,2023-11-19 23:00:00,24442.416666666668,24733.0,
2023-11-20,0,2023-11-20 00:00:00,22854.5,22799.0,
2023-11-20,1,2023-11-20 01:00:00,21614.333333333332,21486.083333333332,
2023-11-20,2,2023-11-20 02:00:00,20785.583333333332,20814.416666666668,
2023-11-20,3,2023-11-20 03:00:00,20482.416666666668,20490.666666666668,
2023-11-20,4,2023-11-20 04:00:00,20540.583333333332,20645.5,
2023-11-20,5,2023-11-20 05:00:00,21360.083333333332,21344.166666666668,
2023-11-20,6,2023-11-20 06:00:00,24465.0,24313.583333333332,
2023-11-20,7,2023-11-20 07:00:00,28709.0,28485.916666666668,
2023-11-20,8,2023-11-20 08:00:00,30552.416666666668,30579.333333333332,
2023-11-20,9,2023-11-20 09:00:00,30470.416666666668,30746.5,
2023-11-20,10,2023-11-20 10:00:00,29972.5,29996.25,
2023-11-20,11,2023-11-20 11:00:00,29657.75,29315.25,
2023-11-20,12,2023-11-20 12:00:00,29557.75,29458.083333333332,
2023-11-20,13,2023-11-20 13:00:00,29784.083333333332,29707.333333333332,
2023-11-20,14,2023-11-20 14:00:00,29682.75,29588.833333333332,
2023-11-20,15,2023-11-20 15:00:00,29516.5,29480.666666666668,
2023-11-20,16,2023-11-20 16:00:00,29846.0,29940.25,
2023-11-20,17,2023-11-20 17:00:00,30877.083333333332,30981.166666666668,
2023-11-20,18,2023-11-20 18:00:00,32597.833333333332,32624.583333333332,
2023-11-20,19,2023-11-20 19:00:00,33339.0,33152.166666666664,
2023-11-20,20,2023-11-20 20:00:00,33875.916666666664,33458.75,
2023-11-20,21,2023-11-20 21:00:00,32728.916666666668,32542.333333333332,
2023-11-20,22,2023-11-20 22:00:00,29439.583333333332,29541.333333333332,
2023-11-20,23,2023-11-20 23:00:00,26692.916666666668,26633.583333333332,
2023-11-21,0,2023-11-21 00:00:00,24941.416666666668,24811.25,
2023-11-21,1,2023-11-21 01:00:00,23523.916666666668,23562.916666666668,
2023-11-21,2,2023-11-21 02:00:00,22512.166666666668,22596.166666666668,
2023-11-21,3,2023-11-21 03:00:00,22048.916666666668,22125.333333333332,
